GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "06007","Butte, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",2385,2490,2044,2134,2124,2175,2154,2066,(D),1755,1752,1708,1631,1567,1684,1838,1884
 "06007","Butte, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",1718,1572,1665,1734,1593,1564,1509,1508,1338,1304,1325,1380,1264,1303,1325,1247,1172
 "06007","Butte, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",3568,3843,3855,3735,3851,4037,4483,3763,3757,3644,3609,3530,3474,3491,4176,4465,4428
 "06007","Butte, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",3853,4031,4311,4287,4681,4578,4621,4367,4341,4352,4349,4186,4273,4379,4479,4517,4612
 "06007","Butte, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",4666,4810,5054,5222,5387,5493,5787,5610,5232,5228,5178,5413,5607,5647,5534,5220,5228
 "06007","Butte, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",433,629,546,457,457,403,402,341,370,382,346,357,393,386,404,431,583
 "06007","Butte, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",5635,5825,4864,4671,4575,4576,4464,4306,4022,4072,4424,4798,4995,4878,4453,4963,4885
 "06007","Butte, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",639,642,677,719,804,892,902,946,996,990,1023,1114,1379,1481,1007,943,968
 "06007","Butte, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",13095,13169,13924,14130,14365,14699,15002,15332,15199,15359,14957,16590,18193,18968,19550,20364,20817
 "06007","Butte, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",1945,2016,1987,2010,2029,2065,2232,2252,2127,2121,2020,1986,1983,2002,1941,2042,2124
 "06007","Butte, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",6790,6693,6471,6679,7038,7408,7495,7482,6971,6799,6941,7176,7607,7944,8157,8425,8695
 "06007","Butte, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",7901,8039,8143,8250,8198,8320,8441,8272,8074,7747,8008,8100,8176,8548,8611,8444,8453
 "06007","Butte, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",15689,16039,16036,15704,16040,16185,16317,16179,15382,15304,15289,15312,15217,15616,16505,16809,17049
 "06007","Butte, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",539,552,560,555,559,542,535,541,571,664,577,569,561,542,543,556,564
 "06007","Butte, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",387,390,396,388,367,363,359,359,360,356,350,352,348,339,335,336,335
 "06007","Butte, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",14763,15097,15080,14761,15114,15280,15423,15279,14451,14284,14362,14391,14308,14735,15627,15917,16150
 "06007","Butte, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",3580,3633,3380,3303,3377,3453,3516,3537,3332,3403,3382,3425,3424,3757,4117,4249,4371
 "06007","Butte, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",11183,11464,11700,11458,11737,11827,11907,11742,11119,10881,10980,10966,10884,10978,11510,11668,11779
 "06009","Calaveras, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",15298,15575,15918,16242,17125,17233,17530,16738,15601,14998,14752,14725,15334,15649,16169,16674,17066
 "06009","Calaveras, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",9242,9464,9536,9529,9896,9967,9898,9412,8433,8098,7996,8038,8573,8833,9294,9872,10134
 "06009","Calaveras, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",6056,6111,6382,6713,7229,7266,7632,7326,7168,6900,6756,6687,6761,6816,6875,6802,6932
 "06009","Calaveras, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",588,565,535,520,522,517,556,557,560,568,573,571,577,573,574,568,571
 "06009","Calaveras, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",5468,5546,5847,6193,6707,6749,7076,6769,6608,6332,6183,6116,6184,6243,6301,6234,6361
 "06009","Calaveras, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",615,604,575,556,560,545,584,578,589,592,591,588,598,613,615,609,613
 "06009","Calaveras, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",14683,14971,15343,15686,16565,16688,16946,16160,15012,14406,14161,14137,14736,15036,15554,16065,16453
 "06009","Calaveras, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",12211,12432,12715,13079,14092,14194,14392,13549,12510,11967,11831,11830,12401,12729,13148,13301,13645
 "06009","Calaveras, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),(D),140,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06009","Calaveras, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),14,18,18,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06009","Calaveras, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),79,75,84,95,101,107,99,94,89,88,99,105,111,116,126,127
 "06009","Calaveras, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",2064,2068,2055,2251,2533,2604,2501,2129,1733,1525,1484,1469,1506,1513,1558,1649,1725
 "06009","Calaveras, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",607,635,578,593,636,620,651,629,595,528,522,536,559,559,586,593,606
 "06009","Calaveras, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",(D),206,187,201,218,235,242,220,219,183,221,216,216,286,309,300,243
 "06009","Calaveras, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",1814,1810,1898,1941,2028,1992,1990,1791,1639,1568,1618,1566,1659,1738,1797,1831,1870
 "06009","Calaveras, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",344,323,336,343,369,387,374,349,305,300,287,279,295,296,299,307,304
 "06009","Calaveras, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",165,146,160,178,178,178,169,174,174,168,160,167,164,167,151,152,144
 "06009","Calaveras, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",422,425,441,426,478,437,517,571,592,529,563,546,513,478,501,503,516
 "06009","Calaveras, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",830,832,901,1039,1185,1222,1325,1244,1168,1161,1084,1043,959,888,992,997,1022
 "06009","Calaveras, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",1013,993,1020,1090,1149,1096,1171,1061,965,962,933,923,907,(D),903,877,(D)
 "06009","Calaveras, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",(D),(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),49,47,(D)
 "06009","Calaveras, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),696,671,834,797
 "06009","Calaveras, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",61,(D),(D),(D),112,125,126,(D),130,128,(D),(D),139,148,131,(D),(D)
 "06009","Calaveras, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",906,(D),(D),(D),1030,1022,990,(D),1032,1002,(D),(D),1294,1362,1401,(D),(D)
 "06009","Calaveras, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",474,493,475,461,583,598,581,568,517,483,451,460,474,539,667,687,692
 "06009","Calaveras, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",1056,1072,1146,1090,1136,1208,1259,1205,1084,1156,1193,1222,1253,1278,1254,1141,1227
 "06009","Calaveras, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",1423,1511,1549,1520,1499,1518,1529,1461,1434,1319,1340,1362,1411,1454,1524,1462,1449
 "06009","Calaveras, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",2472,2539,2628,2607,2473,2494,2554,2611,2502,2439,2330,2307,2335,2307,2406,2764,2808
 "06009","Calaveras, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",130,133,135,129,129,126,133,138,139,161,131,134,130,125,121,127,128
 "06009","Calaveras, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",77,78,80,79,76,75,74,76,75,74,72,71,71,68,68,68,67
 "06009","Calaveras, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",2265,2328,2413,2399,2268,2293,2347,2397,2288,2204,2127,2102,2134,2114,2217,2569,2613
 "06009","Calaveras, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",178,125,120,72,73,78,81,91,68,77,68,66,74,41,43,364,369
 "06009","Calaveras, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",2087,2203,2293,2327,2195,2215,2266,2306,2220,2127,2059,2036,2060,2073,2174,2205,2244
 "06011","Colusa, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",9757,10222,10253,10248,10533,10462,10989,10687,10592,11272,11096,10937,11264,11464,11809,11741,11747
 "06011","Colusa, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",7586,8005,8087,8037,8199,8080,8530,8310,8163,8844,8661,8526,8834,9015,9267,9244,9210
 "06011","Colusa, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",2171,2217,2166,2211,2334,2382,2459,2377,2429,2428,2435,2411,2430,2449,2542,2497,2537
 "06011","Colusa, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",849,824,704,674,651,630,658,667,662,662,661,655,677,673,703,697,700
 "06011","Colusa, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",1322,1393,1462,1537,1683,1752,1801,1710,1767,1766,1774,1756,1753,1776,1839,1800,1837
 "06011","Colusa, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",2444,2675,2439,2302,1999,1827,2017,1950,1839,1929,1947,1884,1983,2104,2162,2297,2229
 "06011","Colusa, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",7313,7547,7814,7946,8534,8635,8972,8737,8753,9343,9149,9053,9281,9360,9647,9444,9518
 "06011","Colusa, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",5434,5491,5706,5850,6475,6503,6707,6449,6560,7157,6991,6877,7092,7192,7441,7189,7240
 "06011","Colusa, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",504,(D),(D),(D),(D),(D),1075,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06011","Colusa, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",14,(D),(D),(D),(D),(D),23,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06011","Colusa, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",19,13,11,12,(D),(D),(D),(D),(D),(D),49,54,57,58,58,68,72
 "06011","Colusa, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",213,219,219,257,287,266,290,291,252,720,211,275,226,211,222,215,211
 "06011","Colusa, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",858,824,789,837,953,770,957,854,690,765,913,993,1082,1368,1440,1287,1350
 "06011","Colusa, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",370,345,389,452,531,510,478,500,676,626,741,862,902,775,796,649,664
 "06011","Colusa, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",733,709,633,642,667,690,679,656,691,670,648,636,652,631,637,792,788
 "06011","Colusa, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",343,333,325,341,(D),(D),(D),(D),(D),(D),324,285,327,358,272,302,322
 "06011","Colusa, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",47,45,34,42,42,(D),(D),40,(D),(D),28,23,28,31,29,27,22
 "06011","Colusa, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",142,150,159,125,118,139,155,135,161,201,207,207,154,147,183,140,140
 "06011","Colusa, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",209,192,196,227,259,289,303,301,309,328,349,329,340,340,326,324,329
 "06011","Colusa, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",191,171,189,228,232,(D),222,224,227,247,244,240,223,224,235,234,235
 "06011","Colusa, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",27,48,24,24,1,1,0,0,0,0,0,0,0,0,0,0,0
 "06011","Colusa, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",102,107,257,158,189,(D),184,183,308,348,421,336,328,254,250,287,257
 "06011","Colusa, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",(D),44,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06011","Colusa, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",(D),485,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06011","Colusa, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",45,45,74,77,71,68,73,82,78,79,81,84,79,96,86,85,90
 "06011","Colusa, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",668,642,657,650,660,712,705,677,684,680,643,651,658,650,629,641,608
 "06011","Colusa, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",471,494,508,497,502,512,536,510,499,480,484,476,468,487,518,500,502
 "06011","Colusa, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",1879,2056,2108,2096,2059,2132,2265,2288,2193,2186,2158,2176,2189,2168,2206,2255,2278
 "06011","Colusa, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",78,84,82,77,78,76,73,74,80,81,79,80,74,76,69,70,69
 "06011","Colusa, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",35,35,36,36,34,34,34,35,35,35,34,34,34,32,32,32,32
 "06011","Colusa, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",1766,1937,1990,1983,1947,2022,2158,2179,2078,2070,2045,2062,2081,2060,2105,2153,2177
 "06011","Colusa, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",60,28,58,55,61,68,70,66,71,79,56,50,48,28,32,35,33
 "06011","Colusa, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",1706,1909,1932,1928,1886,1954,2088,2113,2007,1991,1989,2012,2033,2032,2073,2118,2144
 "06013","Contra Costa, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",472067,476365,476537,485610,491400,498357,504475,496937,481146,473783,479634,493737,508621,521891,539097,556047,566859
 "06013","Contra Costa, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",363347,365417,359172,360983,361391,364949,364152,356968,338479,331623,333627,347262,358122,366291,374082,386638,394146
 "06013","Contra Costa, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",108720,110948,117365,124627,130009,133408,140323,139969,142667,142160,146007,146475,150499,155600,165015,169409,172713
 "06013","Contra Costa, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",616,572,530,513,509,500,533,528,523,521,517,510,516,514,517,513,515
 "06013","Contra Costa, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",108104,110376,116835,124114,129500,132908,139790,139441,142144,141639,145490,145965,149983,155086,164498,168896,172198
 "06013","Contra Costa, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",2552,2782,2566,1219,1097,940,1008,903,908,904,951,889,945,946,916,933,939
 "06013","Contra Costa, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",469515,473583,473971,484391,490303,497417,503467,496034,480238,472879,478683,492848,507676,520945,538181,555114,565920
 "06013","Contra Costa, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",421037,423567,423438,433869,440464,447045,452600,445230,430262,423548,431005,445154,460088,472826,489227,505750,515738
 "06013","Contra Costa, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",560,657,541,536,539,536,587,(D),(D),(D),698,691,672,698,582,642,636
 "06013","Contra Costa, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",2917,1381,1222,1571,1620,1729,1919,(D),(D),(D),2210,2722,2724,2009,2241,2193,1594
 "06013","Contra Costa, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),1704,1577,1575,1518,1630,(D),2189,2356,2419,2510,2658,(D),(D),(D),(D),(D)
 "06013","Contra Costa, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",37609,36618,36619,38121,40600,40360,38942,35217,30177,26964,26284,28736,31041,31519,32446,35761,36601
 "06013","Contra Costa, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",24963,23872,22821,23235,22075,22113,23007,23179,21779,20227,19861,19911,18507,18006,17860,17639,18684
 "06013","Contra Costa, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",12232,12722,11949,11903,11874,12138,12119,11728,10779,10596,11175,11490,12112,13842,14326,13764,13796
 "06013","Contra Costa, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",54679,54392,54228,55478,56308,55765,56518,55546,52439,51192,51977,52552,52551,53133,54062,54825,54784
 "06013","Contra Costa, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),10595,10342,9948,10314,10424,(D),10535,9998,9373,9712,10031,(D),(D),(D),(D),(D)
 "06013","Contra Costa, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",19894,17767,15716,16152,15747,15583,15202,14122,12921,11904,11370,10718,10926,10724,10676,10362,10342
 "06013","Contra Costa, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",33696,35159,36300,36368,38231,37027,36439,36341,38097,37309,38220,37736,37508,35910,38033,40272,41599
 "06013","Contra Costa, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",22786,23908,26137,29503,32845,33101,32723,31121,30440,30777,31396,30956,31686,32380,33102,33443,34434
